dropout,f1,recall,model,iteration
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,2
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,3
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,4
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,5
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,6
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,7
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,8
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,9
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,10
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,11
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,12
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,13
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,14
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,15
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,16
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,17
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,18
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,19
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,20
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,21
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,22
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,23
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,24
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,25
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,26
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,27
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,28
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,29
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,30
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,31
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,32
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,33
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,34
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,35
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,36
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,37
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,38
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,39
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,40
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,41
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,42
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,43
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,44
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,45
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,46
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,47
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,48
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,49
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,50
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,51
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,52
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,53
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,54
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,55
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,56
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,57
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,58
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,59
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,60
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,61
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,62
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,63
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,64
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,65
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,66
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,67
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,68
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,69
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,70
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,71
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,72
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,73
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,74
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,75
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,76
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,77
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,78
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,79
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,80
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,81
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,82
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,83
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,84
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,85
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,86
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,87
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,88
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,89
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,90
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,91
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,92
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,93
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,94
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,95
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,96
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,97
2,0.0,0.0,RandomForest,0
2,0.6666666666666666,0.5,PULearning,98
2,0.0,0.0,RandomForest,0
2,1.0,1.0,PULearning,99
2,0.0,0.0,RandomForest,0
3,0.5,0.3333333333333333,PULearning,0
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,1
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,2
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,3
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,4
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,5
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,6
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,7
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,8
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,9
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,10
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,11
3,0.0,0.0,RandomForest,2
3,1.0,1.0,PULearning,12
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,13
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,14
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,15
3,0.0,0.0,RandomForest,2
3,0.8,0.6666666666666666,PULearning,16
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,17
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,18
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,19
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,20
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,21
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,22
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,23
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,24
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,25
3,0.0,0.0,RandomForest,2
3,1.0,1.0,PULearning,26
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,27
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,28
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,29
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,30
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,31
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,32
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,33
3,0.0,0.0,RandomForest,2
3,0.8,0.6666666666666666,PULearning,34
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,35
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,36
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,37
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,38
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,39
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,40
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,41
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,42
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,43
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,44
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,45
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,46
3,0.0,0.0,RandomForest,11
3,0.8,0.6666666666666666,PULearning,47
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,48
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,49
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,50
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,51
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,52
3,0.0,0.0,RandomForest,0
3,0.5,0.3333333333333333,PULearning,53
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,54
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,55
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,56
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,57
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,58
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,59
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,60
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,61
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,62
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,63
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,64
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,65
3,0.0,0.0,RandomForest,0
3,0.5,0.3333333333333333,PULearning,66
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,67
3,0.0,0.0,RandomForest,2
3,1.0,1.0,PULearning,68
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,69
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,70
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,71
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,72
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,73
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,74
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,75
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,76
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,77
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,78
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,79
3,0.0,0.0,RandomForest,0
3,0.5,0.3333333333333333,PULearning,80
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,81
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,82
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,83
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,84
3,0.0,0.0,RandomForest,0
3,0.5,0.3333333333333333,PULearning,85
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,86
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,87
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,88
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,89
3,0.0,0.0,RandomForest,0
3,0.5,0.3333333333333333,PULearning,90
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,91
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,92
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,93
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,94
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,95
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,96
3,0.0,0.0,RandomForest,2
3,1.0,1.0,PULearning,97
3,0.0,0.0,RandomForest,0
3,1.0,1.0,PULearning,98
3,0.0,0.0,RandomForest,0
3,0.8,0.6666666666666666,PULearning,99
3,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,0
4,0.0,0.0,RandomForest,0
4,0.6666666666666666,0.5,PULearning,1
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,2
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,3
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,4
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,5
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,6
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,7
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,8
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,9
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,10
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,11
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,12
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,13
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,14
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,15
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,16
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,17
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,18
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,19
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,20
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,21
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,22
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,23
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,24
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,25
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,26
4,0.0,0.0,RandomForest,0
4,0.6666666666666666,0.5,PULearning,27
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,28
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,29
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,30
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,31
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,32
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,33
4,0.0,0.0,RandomForest,0
4,0.6666666666666666,0.5,PULearning,34
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,35
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,36
4,0.0,0.0,RandomForest,0
4,0.6666666666666666,0.5,PULearning,37
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,38
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,39
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,40
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,41
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,42
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,43
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,44
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,45
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,46
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,47
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,48
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,49
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,50
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,51
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,52
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,53
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,54
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,55
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,56
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,57
4,0.0,0.0,RandomForest,0
4,0.6666666666666666,0.5,PULearning,58
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,59
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,60
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,61
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,62
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,63
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,64
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,65
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,66
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,67
4,0.0,0.0,RandomForest,0
4,0.4,0.25,PULearning,68
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,69
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,70
4,0.0,0.0,RandomForest,0
4,1.0,1.0,PULearning,71
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,72
4,0.0,0.0,RandomForest,0
4,0.8571428571428571,0.75,PULearning,73
